V1,barcode_id,global_x,global_y,global_z,x,y,fov,gene,transcript_id
864409,48,6640.9375,1307.1394,4,374.16397,991.143,707,SRC,ENST00000358208
719560,40,6709.2104,1205.5372,2,1006.3214,1902.3812,708,NNAT,ENST00000346199
105451,6,6673.492,1448.076,0,675.5967,444.1105,706,PDGFRA,ENST00000257290
703201,39,6635.2207,1418.3391,2,321.22842,168.769,706,SEMA6A,ENST00000343348
412369,22,6675.179,1328.6007,5,691.2171,1189.8588,707,NCAM1,ENST00000316851
551334,31,6796.0195,1489.0609,3,1810.1084,823.6002,706,CNTN2,ENST00000331830
469707,28,6565.5503,1248.5404,1,1528.1307,448.55975,696,IGDCC3,ENST00000327987
413900,22,6737.481,1410.2928,5,1268.0851,1946.2675,707,NCAM1,ENST00000316851
398448,22,6618.266,1313.0001,1,164.24286,1045.4084,707,NCAM1,ENST00000316851
766191,45,6502.281,1369.1749,5,942.2997,1565.546,696,CD74,ENST00000353334
419715,22,6598.816,1475.5634,1,1836.1456,698.62256,697,NCAM1,ENST00000316851
392493,22,6552.5244,1353.3356,5,1407.5189,1418.8849,696,NCAM1,ENST00000316851
166598,9,6655.5474,1419.7539,3,509.4383,181.86893,706,EGFR,ENST00000275493
796149,47,6562.606,1328.206,4,1500.8696,1186.2052,696,DLL3,ENST00000356433
292439,17,6598.948,1280.1473,4,1837.3685,741.21686,696,HHIP,ENST00000296575
830095,46,6666.4077,1385.7622,2,610,1719.1318,707,C5AR1,ENST00000355085
69215,4,6787.1655,1218.9314,4,1728.1277,174.40262,707,CDKN1A,ENST00000244741
747300,40,6650.0635,1464.6549,4,458.6636,597.6188,706,NNAT,ENST00000346199
745842,41,6647.564,1333.8757,6,435.5175,1238.7012,707,NPAS3,ENST00000346562
332939,18,6696.888,1341.8691,4,892.2247,1312.7151,707,COL1A2,ENST00000297268
377234,22,6563.0225,1357.9801,0,1504.7268,1461.8898,696,NCAM1,ENST00000316851
716150,40,6593.6675,1454.188,0,1788.475,500.7034,697,NNAT,ENST00000346199
414540,22,6726.4697,1248.3689,6,1166.1277,446.97217,707,NCAM1,ENST00000316851
708031,40,6671.6924,1407.8845,0,658.933,1923.9679,707,NNAT,ENST00000346199
417260,22,6624.9756,1395.4003,6,226.36691,1808.3734,707,NCAM1,ENST00000316851
686376,38,6573.2114,1441.0221,6,1599.066,378.79688,697,APOD,ENST00000343267
730106,40,6594.0234,1411.9581,4,1791.7699,109.686264,697,NNAT,ENST00000346199
536123,31,6639.679,1330.9662,0,362.5105,1211.7611,707,CNTN2,ENST00000331830
689887,39,6530.444,1201.0303,5,1203.0686,1860.6501,695,SEMA6A,ENST00000343348
815780,45,6635,1242.6855,4,319.1854,394.34863,707,CD74,ENST00000353334
651511,39,6550.7163,1213.7136,5,1390.7775,126.089226,696,SEMA6A,ENST00000343348
377894,22,6536.6304,1396.1118,0,1260.353,1814.9618,696,NCAM1,ENST00000316851
337965,18,6637.633,1334.6088,5,343.56567,1245.4886,707,COL1A2,ENST00000297268
853876,47,6508.1255,1454.5713,0,996.41766,504.25177,697,DLL3,ENST00000356433
666305,38,6710.2153,1452.3749,1,1015.6263,483.91534,706,APOD,ENST00000343267
327977,18,6742.9844,1338.8674,3,1319.044,1284.9214,707,COL1A2,ENST00000297268
216590,11,6688.3105,1435.5754,4,812.8048,328.36453,706,DRAXIN,ENST00000294485
797831,44,6595.002,1437.0898,1,1800.8296,342.38684,697,EZH2,ENST00000350995
688739,41,6506.1616,1388.0587,2,978.23395,1740.3959,696,NPAS3,ENST00000346562
10326,0,6798.359,1281.531,6,1831.7684,754.0279,707,CD4,ENST00000011653
547696,31,6649.0264,1350.3577,5,449.0598,1391.3118,707,CNTN2,ENST00000331830
333239,18,6531.8506,1484.3494,1,1216.0962,779.975,697,COL1A2,ENST00000297268
800949,44,6644.3022,1403.6759,4,405.3184,1885,707,EZH2,ENST00000350995
136802,8,6753.3623,1326.3278,0,1415.1349,1168.813,707,FCGR2A,ENST00000271450
721172,40,6738.456,1406.0692,3,1277.1119,1907.1595,707,NNAT,ENST00000346199
289594,16,6741.468,1349.858,2,1305,1386.6859,707,CTLA4,ENST00000295854
681410,39,6767.045,1281.0358,1,1541.8253,749.44275,707,SEMA6A,ENST00000343348
379353,22,6589.974,1299.9397,1,1754.2761,924.4794,696,NCAM1,ENST00000316851
692873,41,6536.9937,1240.8976,5,1263.7175,377.79266,696,NPAS3,ENST00000346562
337986,18,6670.325,1334.9421,5,646.2718,1248.5758,707,COL1A2,ENST00000297268
794909,44,6756.0933,1302.9456,2,1440.4211,952.3109,707,EZH2,ENST00000350995
320487,18,6559.046,1403.6981,6,1467.903,1885.2056,696,COL1A2,ENST00000297268
693305,39,6665.5117,1287.839,4,601.7008,812.4361,707,SEMA6A,ENST00000343348
563919,32,6717.9077,1301.1334,5,1086.8512,935.5317,707,PTCH1,ENST00000331920
598171,36,6610.0464,1290.3708,0,1940.13,835.87854,696,CDH5,ENST00000341529
507725,28,6653.5366,1453.3206,4,490.82385,492.67175,706,IGDCC3,ENST00000327987
95746,6,6531.8105,1487.208,1,1215.724,806.4441,697,PDGFRA,ENST00000257290
632906,38,6527.7305,1225.6241,6,1177.9459,236.37193,696,APOD,ENST00000343267
605283,34,6762.743,1354.401,5,1501.9941,1428.7504,707,MEIS2,ENST00000340545
704590,40,6768.964,1245.5927,0,1559.5912,421.2655,707,NNAT,ENST00000346199
2948765,176,6748.109,1389.4554,3,1366.4928,1753.3281,707,Blank-37,Blank-37
97676,6,6581.17,1411.1499,2,1672.7552,102.20265,697,PDGFRA,ENST00000257290
551837,32,6779.0015,1294.125,0,1652.533,870.6395,707,PTCH1,ENST00000331920
821124,45,6726.372,1283.4198,6,1165.223,771.51746,707,CD74,ENST00000353334
576028,32,6616.796,1451.8635,6,150.63197,479.1802,706,PTCH1,ENST00000331920
797163,44,6742.44,1289.1047,3,1314,824.1554,707,EZH2,ENST00000350995
722094,40,6642.311,1244.5913,4,386.8831,411.99414,707,NNAT,ENST00000346199
819577,45,6552.2944,1451.8767,2,1405.3932,479.3028,697,CD74,ENST00000353334
680546,38,6612.53,1482.5925,4,111.13115,763.7076,706,APOD,ENST00000343267
676130,38,6672.382,1491.4639,3,665.3159,845.84955,706,APOD,ENST00000343267
665451,38,6668.421,1272.2267,4,628.64136,667.8777,707,APOD,ENST00000343267
544303,31,6755.254,1249.6355,4,1432.651,458.69913,707,CNTN2,ENST00000331830
666551,38,6653.2324,1333.4557,4,488.0055,1234.8126,707,APOD,ENST00000343267
397752,22,6723.656,1267.6841,1,1140.073,625.8156,707,NCAM1,ENST00000316851
419880,22,6575.254,1482.2745,1,1617.9788,760.76337,697,NCAM1,ENST00000316851
561066,32,6662.5127,1271.931,4,573.9359,665.14014,707,PTCH1,ENST00000331920
850880,47,6795.7363,1383.3954,5,1807.4841,1697.2166,707,DLL3,ENST00000356433
519622,31,6589.5312,1223.4586,6,1750.1754,216.32068,696,CNTN2,ENST00000331830
559974,31,6797.873,1205.0588,6,1827.2716,1897.9514,708,CNTN2,ENST00000331830
553454,31,6712.9517,1448.6886,4,1040.9609,449.7824,706,CNTN2,ENST00000331830
542522,31,6627.463,1296.0001,3,249.39838,888.00104,707,CNTN2,ENST00000331830
227866,11,6773.5977,1396.1604,6,1602.4979,1815.4121,707,DRAXIN,ENST00000294485
617139,38,6600.5054,1293.0142,0,1851.7865,860.35376,696,APOD,ENST00000343267
2884957,172,6648.206,1272.0885,0,441.46722,666.5975,707,Blank-33,Blank-33
676211,39,6637.2866,1217.3892,0,340.36017,160.12271,707,SEMA6A,ENST00000343348
423778,22,6515.5225,1469.382,2,1064.9089,641.3878,697,NCAM1,ENST00000316851
739402,41,6639.187,1324.7518,2,357.9549,1154.2208,707,NPAS3,ENST00000346562
79717,4,6709.9883,1495.4615,4,1013.52216,882.86597,706,CDKN1A,ENST00000244741
155934,9,6552.51,1368.0568,2,1407.3851,1555.1921,696,EGFR,ENST00000275493
455366,25,6734.8096,1377.6754,5,1243.3479,1644.2542,707,CD37,ENST00000323906
731454,40,6519.7544,1482.299,4,1104.093,760.98944,697,NNAT,ENST00000346199
414071,22,6716.551,1416.629,6,1074.2878,152.93498,706,NCAM1,ENST00000316851
416032,22,6564.24,1492.2361,0,1516,853,697,NCAM1,ENST00000316851
2516213,160,6582.277,1234.4177,0,1683.0068,317.79422,696,Blank-21,Blank-21
358031,20,6517.696,1357.4165,6,1085.0328,1456.6719,696,ATOH1,ENST00000306011
611607,34,6689.0645,1489.311,5,819.78296,825.9159,706,MEIS2,ENST00000340545
713060,40,6770.298,1245.3127,2,1571.9435,418.67358,707,NNAT,ENST00000346199
660052,38,6781.2583,1377.3915,2,1673.4323,1641.625,707,APOD,ENST00000343267
311040,17,6765.159,1407.7239,6,1524.3647,1922.4808,707,HHIP,ENST00000296575
704376,39,6540.3833,1426.0485,4,1295.1047,240.15172,697,SEMA6A,ENST00000343348
419494,22,6500.9478,1466.7445,1,929.9593,616.9672,697,NCAM1,ENST00000316851
352877,18,6516.6133,1493.7291,6,1075.0085,866.8247,697,COL1A2,ENST00000297268
741118,40,6714.7783,1434.503,3,1057.8741,318.4353,706,NNAT,ENST00000346199
564890,31,6597.828,1453.0167,4,1827,489.85764,697,CNTN2,ENST00000331830
153292,8,6706.991,1428.4847,4,985.7732,262.71045,706,FCGR2A,ENST00000271450
81729,4,6754.713,1489.3588,5,1427.6382,826.3578,706,CDKN1A,ENST00000244741
849578,47,6757.549,1230.2725,5,1453.8981,279.41235,707,DLL3,ENST00000356433
727590,40,6671.2207,1297.5228,5,654.56146,902.1005,707,NNAT,ENST00000346199
318561,18,6747.268,1344.2382,1,1358.7067,1334.65,707,COL1A2,ENST00000297268
333705,18,6751.885,1372.2858,4,1401.4514,1594.3502,707,COL1A2,ENST00000297268
619007,34,6543.1416,1483.999,4,1320.6411,776.73096,697,MEIS2,ENST00000340545
713255,39,6753.5103,1472.4548,4,1416.5044,669.8402,706,SEMA6A,ENST00000343348
590033,34,6702.582,1370.9724,1,944.9472,1582.189,707,MEIS2,ENST00000340545
716367,39,6657.528,1416.7424,5,527.7798,153.98482,706,SEMA6A,ENST00000343348
304792,17,6645.78,1308.6023,4,419.00122,1004.6881,707,HHIP,ENST00000296575
665562,40,6557.587,1233.2184,2,1454.3973,306.68948,696,NNAT,ENST00000346199
416954,22,6796.5894,1380.8654,6,1815.3826,1673.791,707,NCAM1,ENST00000316851
335347,18,6752.8784,1241.293,5,1410.6554,381.45377,707,COL1A2,ENST00000297268
2334059,142,6710.6455,1285.1865,1,1019.606,787.8758,707,Blank-3,Blank-3
399482,22,6727.4683,1426.5497,2,1175.3766,244.79257,706,NCAM1,ENST00000316851
624477,38,6544.997,1234.3857,3,1337.8228,317.4985,696,APOD,ENST00000343267
739921,44,6531.274,1368.0225,1,1210.7555,1554.8755,696,EZH2,ENST00000350995
802361,44,6771.7935,1314.7379,5,1585.7925,1061.4999,707,EZH2,ENST00000350995
813924,45,6611.8525,1275.0613,3,104.85772,694.1237,707,CD74,ENST00000353334
878008,48,6512.1123,1490.563,3,1033.3352,837.50824,697,SRC,ENST00000358208
550358,31,6674.4062,1368.252,6,684.0612,1557,707,CNTN2,ENST00000331830
215246,11,6621.0503,1304.2279,2,190.0206,964.1851,707,DRAXIN,ENST00000294485
319828,18,6741.64,1407.569,1,1306.5969,1921.0461,707,COL1A2,ENST00000297268
343472,18,6640.0566,1335.0425,6,366.0065,1249.5044,707,COL1A2,ENST00000297268
726297,40,6698.3994,1459.225,0,906.2196,547.3418,706,NNAT,ENST00000346199
407049,22,6778.555,1441.2445,4,1648.401,380.85632,706,NCAM1,ENST00000316851
540531,31,6795.9883,1312.3059,2,1809.8202,1038.9811,707,CNTN2,ENST00000331830
825590,45,6546.5293,1446.3435,4,1352.0105,428.06863,697,CD74,ENST00000353334
668802,38,6631.709,1252.032,5,288.7131,480.88962,707,APOD,ENST00000343267
420198,22,6567.712,1203.8146,5,1548.1437,1886.4305,695,NCAM1,ENST00000316851
75067,4,6695.889,1430.2406,2,882.977,278.96848,706,CDKN1A,ENST00000244741
625020,38,6566.0103,1274.4801,3,1532.3889,688.7427,696,APOD,ENST00000343267
406757,22,6649.8555,1424.5963,4,456.7356,226.7058,706,NCAM1,ENST00000316851
313504,18,6562.9346,1344.0007,4,1503.9114,1332.4518,696,COL1A2,ENST00000297268
751989,40,6664.8667,1437.765,5,595.7323,348.63824,706,NNAT,ENST00000346199
725014,40,6769.192,1378.409,4,1561.7048,1651.0471,707,NNAT,ENST00000346199
683910,38,6506.101,1493.1385,5,977.67584,861.35675,697,APOD,ENST00000343267
2509028,153,6774.7256,1316.1168,0,1612.9436,1074.2678,707,Blank-14,Blank-14
707841,39,6598.62,1415.0055,5,1834.3317,137.902,697,SEMA6A,ENST00000343348
257650,14,6681.4404,1443.3428,1,749.18994,400.2849,706,IGFBP7,ENST00000295666
752934,40,6662.555,1471.4683,5,574.32947,660.7052,706,NNAT,ENST00000346199
722780,40,6613.3413,1281.6862,4,118.64457,755.4647,707,NNAT,ENST00000346199
730827,40,6596.771,1449.4525,4,1817.212,456.85602,697,NNAT,ENST00000346199
733415,40,6722.2695,1342.4958,6,1127.2399,1318.518,707,NNAT,ENST00000346199
675617,38,6667.8706,1466.356,3,623.54486,613.3699,706,APOD,ENST00000343267
260233,13,6644.1597,1367.5449,4,404,1550.4531,707,RFTN2,ENST00000295049
79532,4,6768.9185,1475.761,4,1559.1714,700.45325,706,CDKN1A,ENST00000244741
693079,39,6602.944,1209.5822,6,1874.3652,1939.835,695,SEMA6A,ENST00000343348
746076,40,6759.9287,1421.5537,4,1475.9349,198.53374,706,NNAT,ENST00000346199
737845,44,6561.7056,1231.7874,1,1492.5312,293.43924,696,EZH2,ENST00000350995
838195,45,6769.72,1421.6405,4,1566.5961,199.33765,706,CD74,ENST00000353334
861467,48,6707.254,1265.3158,3,988.20337,603.88776,707,SRC,ENST00000358208
732806,40,6619.914,1318.6243,6,179.50294,1097.4841,707,NNAT,ENST00000346199
653480,38,6647.46,1364.4496,0,434.55814,1521.793,707,APOD,ENST00000343267
606227,34,6764.3115,1402.7489,5,1516.5137,1876.416,707,MEIS2,ENST00000340545
402249,22,6628.968,1344.6908,2,263.33386,1338.8413,707,NCAM1,ENST00000316851
634898,35,6741.9795,1201.999,4,1309.7385,1869.6202,708,TNC,ENST00000341037
426756,22,6566.4463,1412.51,3,1536.4272,114.79626,697,NCAM1,ENST00000316851
325945,18,6775.169,1465.3359,5,1617.0494,603.925,706,COL1A2,ENST00000297268
831686,45,6542.311,1442.3656,6,1312.9531,391.23694,697,CD74,ENST00000353334
435926,22,6561.525,1435.4175,5,1490.8564,326.9018,697,NCAM1,ENST00000316851
836284,45,6769.8965,1422.1403,3,1568.2294,203.96469,706,CD74,ENST00000353334
726029,40,6786.757,1219.6044,5,1724.3425,180.63342,707,NNAT,ENST00000346199
688316,39,6705.9785,1233.8575,3,976.39404,312.6075,707,SEMA6A,ENST00000343348
409612,22,6614.7,1209.5701,2,131.22546,1939.7225,708,NCAM1,ENST00000316851
270766,14,6749.5073,1403.0833,3,1379.4418,1879.512,707,IGFBP7,ENST00000295666
62546,4,6725.733,1237.6133,0,1159.3077,347.38284,707,CDKN1A,ENST00000244741
730578,40,6689.8267,1429.1945,1,826.83984,269.28128,706,NNAT,ENST00000346199
873406,49,6629.02,1295.7806,1,263.81808,885.96954,707,HLA-DRB1,ENST00000360004
170181,9,6651.7446,1464.2367,5,474.22894,593.7471,706,EGFR,ENST00000275493
215927,11,6640.897,1353.7649,2,373.7905,1422.8607,707,DRAXIN,ENST00000294485
655593,38,6691.535,1300.303,1,842.6615,927.8426,707,APOD,ENST00000343267
872014,47,6672.0635,1412.5836,3,662.3649,115.4779,706,DLL3,ENST00000356433
522440,29,6671.3354,1408.9679,5,655.62476,1934,707,VTCN1,ENST00000328189
401640,22,6617.524,1308.3682,2,157.37035,1002.5201,707,NCAM1,ENST00000316851
393381,22,6599.1753,1400.5701,5,1839.4741,1856.2417,696,NCAM1,ENST00000316851
2691970,169,6518.631,1355.752,6,1093.6923,1441.2589,696,Blank-30,Blank-30
477301,28,6526.353,1371.9336,4,1165.1917,1591.0897,696,IGDCC3,ENST00000327987
2348603,143,6667.863,1302.5226,0,623.4724,948.39526,707,Blank-4,Blank-4
714331,40,6626.247,1308.5153,2,238.14249,1003.883,707,NNAT,ENST00000346199
834556,45,6637.761,1451.9669,2,344.7536,480.1371,706,CD74,ENST00000353334
702652,39,6715.113,1355.664,6,1060.9739,1440.4442,707,SEMA6A,ENST00000343348
327845,18,6705.858,1334.4912,3,975.27905,1244.4004,707,COL1A2,ENST00000297268
471426,28,6506.728,1216.2231,2,983.47894,149.32623,696,IGDCC3,ENST00000327987
511540,31,6570.717,1274.9294,2,1575.9679,692.90265,696,CNTN2,ENST00000331830
348602,18,6594.319,1487.6381,5,1794.5051,810.42633,697,COL1A2,ENST00000297268
321446,17,6597.224,1473.552,4,1821.4075,680,697,HHIP,ENST00000296575
710520,40,6782.301,1327.2206,1,1683.0835,1177.0797,707,NNAT,ENST00000346199
386262,22,6600.202,1359.5688,3,1848.9808,1476.6005,696,NCAM1,ENST00000316851
663843,38,6686.3804,1397.6139,3,794.9324,1828.8702,707,APOD,ENST00000343267
289897,17,6753.1763,1450.9708,1,1413.4115,470.9146,706,HHIP,ENST00000296575
352902,18,6527.947,1494.3279,6,1179.9484,872.3689,697,COL1A2,ENST00000297268
614662,34,6775.5293,1487.2252,6,1620.385,806.60333,706,MEIS2,ENST00000340545
2440756,148,6785.298,1243.8378,6,1710.8356,405.01715,707,Blank-9,Blank-9
399959,22,6772.026,1403.5038,1,1587.9436,1883.4058,707,NCAM1,ENST00000316851
412781,22,6763.1655,1352.486,5,1505.9023,1411.0182,707,NCAM1,ENST00000316851
545264,31,6619.625,1339.3508,4,176.8252,1289.397,707,CNTN2,ENST00000331830
412367,22,6750.2993,1328.2299,5,1386.7743,1186.4253,707,NCAM1,ENST00000316851
401967,22,6669.172,1328.2744,2,635.5952,1186.8381,707,NCAM1,ENST00000316851
579356,35,6536.861,1367.7755,0,1262.4889,1552.5887,696,TNC,ENST00000341037
313846,17,6590.8965,1461.254,1,1762.8162,566.1296,697,HHIP,ENST00000296575
403952,22,6697.299,1243.5171,3,896.02734,402.0471,707,NCAM1,ENST00000316851
846871,47,6705.8633,1330.1547,3,975.32666,1204.2471,707,DLL3,ENST00000356433
275125,13,6572.152,1420.1191,6,1589.2543,185.25043,697,RFTN2,ENST00000295049
665858,38,6770.5625,1431.7535,1,1574.3934,292.97693,706,APOD,ENST00000343267
734445,40,6558.148,1438.2794,5,1459.5916,353.4011,697,NNAT,ENST00000346199
136625,8,6639.986,1316.206,0,365.34998,1075.0933,707,FCGR2A,ENST00000271450
343327,18,6638.4893,1331.921,6,351.4947,1220.6028,707,COL1A2,ENST00000297268
553233,31,6753.687,1430.7095,4,1418.1406,283.30942,706,CNTN2,ENST00000331830
691427,39,6634.634,1393.3629,3,315.79773,1789.5088,707,SEMA6A,ENST00000343348
801027,44,6537.741,1484.5454,2,1270.6376,781.78973,697,EZH2,ENST00000350995
661455,38,6764.622,1255.716,3,1519.3909,515,707,APOD,ENST00000343267
869090,47,6627.8047,1464.349,1,252.56334,594.7862,706,DLL3,ENST00000356433
417118,22,6725.4287,1389.22,6,1156.4917,1751.1483,707,NCAM1,ENST00000316851
641301,39,6585.0474,1380.3585,1,1708.6595,1669.0974,696,SEMA6A,ENST00000343348
542573,31,6692.75,1443.0837,0,853.9083,397.88635,706,CNTN2,ENST00000331830
706305,40,6510.5703,1201.8982,2,1019.05634,1868.6864,695,NNAT,ENST00000346199
122351,6,6677.0723,1279.0399,6,708.7459,730.9628,707,PDGFRA,ENST00000257290
648599,39,6528.448,1230.8383,4,1184.5941,284.65103,696,SEMA6A,ENST00000343348
334087,18,6671.7935,1393.7096,4,659.86865,1792.7188,707,COL1A2,ENST00000297268
330328,18,6752.293,1240.0403,4,1405.232,369.8548,707,COL1A2,ENST00000297268
738985,41,6626.189,1271.46,2,237.60088,660.77783,707,NPAS3,ENST00000346562
402489,22,6779.748,1358.8794,2,1659.4478,1470.2167,707,NCAM1,ENST00000316851
673146,38,6745.2417,1261.6272,6,1339.9417,569.7336,707,APOD,ENST00000343267
137221,8,6743.0547,1351.6083,0,1319.6923,1402.8921,707,FCGR2A,ENST00000271450
561121,32,6627.463,1277.4523,4,249.39897,716.26245,707,PTCH1,ENST00000331920
287937,17,6672.264,1484.1556,0,664.2269,778.1807,706,HHIP,ENST00000296575
632852,38,6521.142,1223.9675,6,1116.9451,221.03294,696,APOD,ENST00000343267
410844,22,6570.6387,1203.6134,2,1575.2472,1884.568,695,NCAM1,ENST00000316851
330184,18,6727.14,1447.9834,6,1172.336,443.25278,706,COL1A2,ENST00000297268
299040,17,6738.519,1413.641,5,1277.6952,125.26805,706,HHIP,ENST00000296575
795648,44,6674.952,1368.8048,2,689.1149,1562.1194,707,EZH2,ENST00000350995
40130,2,6718.262,1228.4994,5,1090.1309,262.99496,707,EPHA8,ENST00000166244
405752,22,6722.9053,1351.9141,3,1133.1252,1405.723,707,NCAM1,ENST00000316851
712787,39,6521.656,1482.7501,6,1121.698,765.1671,697,SEMA6A,ENST00000343348
296045,17,6571.966,1336.4945,5,1587.5336,1262.95,696,HHIP,ENST00000296575
671871,38,6589.3706,1484.3752,1,1748.6909,780.21497,697,APOD,ENST00000343267
663607,38,6781.185,1379.3972,3,1672.7543,1660.197,707,APOD,ENST00000343267
681880,39,6633.7607,1305.668,1,307.71262,977.51917,707,SEMA6A,ENST00000343348
674073,40,6510.308,1321.244,4,1016.62823,1121.7418,696,NNAT,ENST00000346199
723907,40,6598.4644,1478.3145,2,1832.8896,724.0962,697,NNAT,ENST00000346199
697977,39,6798.7046,1325.8704,5,1834.9685,1164.5781,707,SEMA6A,ENST00000343348
118319,7,6530.4478,1449.1897,3,1203.1057,454.42236,697,CD44,ENST00000263398
624490,38,6532.754,1235.1672,3,1224.4618,324.73398,696,APOD,ENST00000343267
619660,38,6567.807,1280.2904,1,1549.0273,742.541,696,APOD,ENST00000343267
285924,17,6502.146,1211.4908,2,941.0544,105.50865,696,HHIP,ENST00000296575
628584,38,6549.579,1332.0802,4,1380.2472,1222.0764,696,APOD,ENST00000343267
340603,18,6757.272,1235.7513,6,1451.335,330.1426,707,COL1A2,ENST00000297268
723429,40,6627.219,1309.3683,4,247.14127,1011.7813,707,NNAT,ENST00000346199
604019,34,6679.757,1412.3762,3,733.6025,113.55647,706,MEIS2,ENST00000340545
676900,40,6610.9917,1258.2609,5,1948.8826,538.56366,696,NNAT,ENST00000346199
775382,42,6640.018,1451.1721,0,365.64832,472.77866,706,PTPRC,ENST00000348564
388708,22,6586.531,1314.6733,4,1722.3945,1060.9015,696,NCAM1,ENST00000316851
629968,38,6609.4395,1226.5378,5,1934.511,244.83205,696,APOD,ENST00000343267
399627,22,6761.124,1386.1152,1,1487,1722.4005,707,NCAM1,ENST00000316851
303891,17,6724.842,1229.8999,4,1151.0546,275.96228,707,HHIP,ENST00000296575
636552,36,6648.0703,1292.02,4,440.20996,851.1491,707,CDH5,ENST00000341529
338615,18,6769.354,1355.3864,5,1563.205,1437.8741,707,COL1A2,ENST00000297268
598214,34,6643.0903,1431.6608,1,394.09662,292.11737,706,MEIS2,ENST00000340545
536625,32,6531.656,1230.0344,6,1214.2936,277.20828,696,PTCH1,ENST00000331920
666980,40,6532.942,1336.027,2,1226.1991,1258.6212,696,NNAT,ENST00000346199
114035,6,6666.7905,1308.5098,4,613.5414,1003.8317,707,PDGFRA,ENST00000257290
708600,40,6720.474,1235.4197,1,1110.6145,327.071,707,NNAT,ENST00000346199
793367,47,6577.1943,1244.316,3,1635.9456,409.44568,696,DLL3,ENST00000356433
587747,34,6793.48,1247.3339,1,1786.594,437.38846,707,MEIS2,ENST00000340545
107477,6,6550.561,1425.503,5,1389.3425,235.10127,697,PDGFRA,ENST00000257290
194520,11,6565.084,1393.3529,0,1523.8104,1789.4164,696,DRAXIN,ENST00000294485
712567,39,6707.183,1440.7201,4,987.5496,376,706,SEMA6A,ENST00000343348
383269,22,6570.026,1364.1771,2,1569.571,1519.2703,696,NCAM1,ENST00000316851
853568,48,6689.3447,1245.3961,0,822.3765,419.44635,707,SRC,ENST00000358208
668767,38,6622.8477,1250.9015,5,206.66321,470.422,707,APOD,ENST00000343267
566979,34,6536.7637,1344.1072,3,1261.5856,1333.4376,696,MEIS2,ENST00000340545
308033,18,6772.356,1412.316,1,1591,113,706,COL1A2,ENST00000297268
716341,40,6553.844,1464.3296,0,1419.7406,594.6064,697,NNAT,ENST00000346199
344855,18,6661.127,1394.5537,6,561.10394,1800.5349,707,COL1A2,ENST00000297268
